run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
0,5,0.4,500,2,2,6,0,3,93.48617909932233,0,1,2789219405,3920255352,6,ok,
0,5,0.4,500,2,2,7,1,3,90.73738133313697,0,1,2789219405,3920255352,7,ok,
0,5,0.4,500,2,2,8,1,3,90.73738133312534,0,1,2789219405,3920255352,8,ok,
0,5,0.4,500,2,2,9,1,1,90.73738133312526,0,1,2789219405,3920255352,9,ok,
0,5,0.4,500,2,2,10,1,0,90.73738133312489,0,1,2789219405,3920255352,10,ok,
1,5,0.4,500,1,1,1,1,0,-445.84799319408864,0,0,2163061374,2605480816,1,ok,
1,5,0.4,500,1,1,2,0,1,-352.2306330165105,0,0,2163061374,2605480816,2,ok,
1,5,0.4,500,1,1,3,0,0,-352.23063301651086,1,1,2163061374,2605480816,3,ok,
1,5,0.4,500,1,1,4,1,0,-353.8922828133728,0,1,2163061374,2605480816,4,ok,
1,5,0.4,500,1,1,5,1,1,-353.9065379928271,0,1,2163061374,2605480816,5,ok,
1,5,0.4,500,1,1,6,1,1,-354.10027350393125,0,1,2163061374,2605480816,6,ok,
1,5,0.4,500,1,1,7,1,0,-354.1002735039316,0,1,2163061374,2605480816,7,ok,
1,5,0.4,500,1,1,8,1,0,-355.3089996033228,0,1,2163061374,2605480816,8,ok,
1,5,0.4,500,1,1,9,1,1,-355.30899960332243,0,1,2163061374,2605480816,9,ok,
1,5,0.4,500,1,1,10,1,2,-355.30899960332226,0,1,2163061374,2605480816,10,ok,
1,5,0.4,500,1,2,1,1,0,-445.84799319408864,0,0,2163061374,2605480816,1,ok,
1,5,0.4,500,1,2,2,0,1,-352.2306330165105,0,0,2163061374,2605480816,2,ok,
1,5,0.4,500,1,2,3,0,0,-352.23063301651086,1,1,2163061374,2605480816,3,ok,
1,5,0.4,500,1,2,4,1,0,-353.8922828133728,0,1,2163061374,2605480816,4,ok,
1,5,0.4,500,1,2,5,1,1,-353.9065379928271,0,1,2163061374,2605480816,5,ok,
1,5,0.4,500,1,2,6,1,1,-354.10027350393125,0,1,2163061374,2605480816,6,ok,
1,5,0.4,500,1,2,7,1,0,-354.1002735039316,0,1,2163061374,2605480816,7,ok,
1,5,0.4,500,1,2,8,1,2,-355.28206265829095,0,1,2163061374,2605480816,8,ok,
1,5,0.4,500,1,2,9,1,1,-355.30899960332243,0,1,2163061374,2605480816,9,ok,
1,5,0.4,500,1,2,10,1,2,-355.30899960332226,0,1,2163061374,2605480816,10,ok,
1,5,0.4,500,2,1,1,1,0,-445.84799319408864,0,0,2163061374,2605480816,1,ok,
1,5,0.4,500,2,1,2,0,1,-352.2306330165105,0,0,2163061374,2605480816,2,ok,
1,5,0.4,500,2,1,3,0,0,-352.23063301651086,1,1,2163061374,2605480816,3,ok,
1,5,0.4,500,2,1,4,1,0,-353.8922828133728,0,1,2163061374,2605480816,4,ok,
1,5,0.4,500,2,1,5,1,1,-353.9065379928271,0,1,2163061374,2605480816,5,ok,
1,5,0.4,500,2,1,6,1,1,-354.10027350393125,0,1,2163061374,2605480816,6,ok,
1,5,0.4,500,2,1,7,1,0,-354.1002735039316,0,1,2163061374,2605480816,7,ok,
1,5,0.4,500,2,1,8,1,1,-354.8620336841508,0,1,2163061374,2605480816,8,ok,
1,5,0.4,500,2,1,9,1,0,-354.86203368415113,0,1,2163061374,2605480816,9,ok,
1,5,0.4,500,2,1,10,1,1,-355.0083543070556,0,1,2163061374,2605480816,10,ok,
1,5,0.4,500,2,2,1,1,0,-445.84799319408864,0,0,2163061374,2605480816,1,ok,
1,5,0.4,500,2,2,2,0,1,-352.2306330165105,0,0,2163061374,2605480816,2,ok,
1,5,0.4,500,2,2,3,0,0,-352.23063301651086,1,1,2163061374,2605480816,3,ok,
1,5,0.4,500,2,2,4,1,0,-353.8922828133728,0,1,2163061374,2605480816,4,ok,
1,5,0.4,500,2,2,5,1,1,-353.9065379928271,0,1,2163061374,2605480816,5,ok,
1,5,0.4,500,2,2,6,1,1,-354.10027350393125,0,1,2163061374,2605480816,6,ok,
1,5,0.4,500,2,2,7,1,0,-354.1002735039316,0,1,2163061374,2605480816,7,ok,
1,5,0.4,500,2,2,8,1,1,-354.8620336841508,0,1,2163061374,2605480816,8,ok,
1,5,0.4,500,2,2,9,1,0,-354.86203368415113,0,1,2163061374,2605480816,9,ok,
1,5,0.4,500,2,2,10,1,1,-355.0083543070556,0,1,2163061374,2605480816,10,ok,
2,5,0.4,500,1,1,1,0,6,-807.9849797350257,0,0,4169308740,3133163870,1,ok,
2,5,0.4,500,1,1,2,1,6,-696.6598104021865,0,0,4169308740,3133163870,2,ok,
2,5,0.4,500,1,1,3,2,6,-669.7862377991099,0,0,4169308740,3133163870,3,ok,
