run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
17,6,0.4,20,2,2,4,2,1,15.271107031960776,0,0,94927149,2325558232,4,ok,
17,6,0.4,20,2,2,5,2,3,15.271107031960819,0,0,94927149,2325558232,5,ok,
17,6,0.4,20,2,2,6,3,0,14.886682553522578,0,0,94927149,2325558232,6,ok,
17,6,0.4,20,2,2,7,3,1,14.886682553522574,0,0,94927149,2325558232,7,ok,
17,6,0.4,20,2,2,8,3,1,14.88668255352246,0,0,94927149,2325558232,8,ok,
17,6,0.4,20,2,2,9,3,2,14.886682553522457,0,0,94927149,2325558232,9,ok,
17,6,0.4,20,2,2,10,3,3,14.886682553522386,0,0,94927149,2325558232,10,ok,
18,6,0.4,20,2,2,1,2,1,-14.442434568425426,0,0,345313847,1287252767,1,ok,
18,6,0.4,20,2,2,2,4,1,-9.551027069450491,0,0,345313847,1287252767,2,ok,
18,6,0.4,20,2,2,3,4,2,-8.791313258426346,0,0,345313847,1287252767,3,ok,
18,6,0.4,20,2,2,4,4,2,-7.406603161893776,0,0,345313847,1287252767,4,ok,
18,6,0.4,20,2,2,5,4,3,-7.406603161893779,0,0,345313847,1287252767,5,ok,
18,6,0.4,20,2,2,6,4,7,-7.406603161893779,0,0,345313847,1287252767,6,ok,
18,6,0.4,20,2,2,7,5,2,-8.487395964098308,0,0,345313847,1287252767,7,ok,
18,6,0.4,20,2,2,8,5,3,-8.48739596409831,0,0,345313847,1287252767,8,ok,
18,6,0.4,20,2,2,9,5,7,-8.48739596409831,0,0,345313847,1287252767,9,ok,
18,6,0.4,20,2,2,10,5,2,-8.568389185405714,0,0,345313847,1287252767,10,ok,
19,6,0.4,20,2,2,1,5,0,-39.0382364053697,0,0,2066142960,1815427790,1,ok,
19,6,0.4,20,2,2,2,3,1,-9.539599669708823,0,0,2066142960,1815427790,2,ok,
19,6,0.4,20,2,2,3,3,1,-7.858054605083309,0,0,2066142960,1815427790,3,ok,
19,6,0.4,20,2,2,4,5,2,-7.723390587308456,0,0,2066142960,1815427790,4,ok,
