run_id,d,density,n_samples,epsilon,delta,k,ds,dp,bic_score,is_true_at_k,found_true_by_k,graph_seed,noise_seed,frontier_size,status,error_message
1,6,0.4,1000,2,2,7,1,0,-571.3384404089002,0,1,2195314464,1158725111,7,ok,
1,6,0.4,1000,2,2,8,1,3,-571.3384404089003,0,1,2195314464,1158725111,8,ok,
1,6,0.4,1000,2,2,9,1,1,-571.3384404089003,0,1,2195314464,1158725111,9,ok,
1,6,0.4,1000,2,2,10,1,3,-571.4028950616906,0,1,2195314464,1158725111,10,ok,
2,6,0.4,1000,1,1,1,0,0,-12.430217943508637,1,1,1322117303,175979944,1,ok,
2,6,0.4,1000,1,1,2,0,1,-12.430217943508751,0,1,1322117303,175979944,2,ok,
2,6,0.4,1000,1,1,3,1,0,-13.571011276897593,0,1,1322117303,175979944,3,ok,
2,6,0.4,1000,1,1,4,1,1,-13.571011276897707,0,1,1322117303,175979944,4,ok,
2,6,0.4,1000,1,1,5,1,0,-14.405274955124241,0,1,1322117303,175979944,5,ok,
2,6,0.4,1000,1,1,6,1,1,-14.405274955124355,0,1,1322117303,175979944,6,ok,
2,6,0.4,1000,1,1,7,2,0,-15.546068288513197,0,1,1322117303,175979944,7,ok,
2,6,0.4,1000,1,1,8,2,1,-15.546068288513311,0,1,1322117303,175979944,8,ok,
2,6,0.4,1000,1,1,9,2,2,-16.320620408957552,0,1,1322117303,175979944,9,ok,
2,6,0.4,1000,1,1,10,1,3,-13.571011276897025,0,1,1322117303,175979944,10,ok,
2,6,0.4,1000,1,2,1,0,0,-12.430217943508637,1,1,1322117303,175979944,1,ok,
2,6,0.4,1000,1,2,2,0,1,-12.430217943508751,0,1,1322117303,175979944,2,ok,
2,6,0.4,1000,1,2,3,0,3,-12.430217943508069,0,1,1322117303,175979944,3,ok,
2,6,0.4,1000,1,2,4,1,4,-13.571011276897025,0,1,1322117303,175979944,4,ok,
2,6,0.4,1000,1,2,5,0,6,-12.430217943507614,0,1,1322117303,175979944,5,ok,
2,6,0.4,1000,1,2,6,1,7,-13.57101127689657,0,1,1322117303,175979944,6,ok,
2,6,0.4,1000,1,2,7,1,6,-13.57101127689657,0,1,1322117303,175979944,7,ok,
2,6,0.4,1000,1,2,8,1,3,-13.571011276897025,0,1,1322117303,175979944,8,ok,
2,6,0.4,1000,1,2,9,1,0,-13.571011276897593,0,1,1322117303,175979944,9,ok,
2,6,0.4,1000,1,2,10,1,2,-13.571011276897707,0,1,1322117303,175979944,10,ok,
2,6,0.4,1000,2,1,1,0,0,-12.430217943508637,1,1,1322117303,175979944,1,ok,
2,6,0.4,1000,2,1,2,0,1,-12.430217943508751,0,1,1322117303,175979944,2,ok,
2,6,0.4,1000,2,1,3,1,0,-13.571011276897593,0,1,1322117303,175979944,3,ok,
2,6,0.4,1000,2,1,4,1,1,-13.571011276897707,0,1,1322117303,175979944,4,ok,
2,6,0.4,1000,2,1,5,1,0,-14.405274955124241,0,1,1322117303,175979944,5,ok,
2,6,0.4,1000,2,1,6,1,1,-14.405274955124355,0,1,1322117303,175979944,6,ok,
2,6,0.4,1000,2,1,7,1,1,-15.179827075568141,0,1,1322117303,175979944,7,ok,
2,6,0.4,1000,2,1,8,1,2,-15.179827075568028,0,1,1322117303,175979944,8,ok,
2,6,0.4,1000,2,1,9,0,3,-12.430217943508069,0,1,1322117303,175979944,9,ok,
2,6,0.4,1000,2,1,10,1,3,-13.571011276897025,0,1,1322117303,175979944,10,ok,
2,6,0.4,1000,2,2,1,0,0,-12.430217943508637,1,1,1322117303,175979944,1,ok,
2,6,0.4,1000,2,2,2,0,1,-12.430217943508751,0,1,1322117303,175979944,2,ok,
2,6,0.4,1000,2,2,3,0,3,-12.430217943508069,0,1,1322117303,175979944,3,ok,
2,6,0.4,1000,2,2,4,1,4,-13.571011276897025,0,1,1322117303,175979944,4,ok,
2,6,0.4,1000,2,2,5,0,6,-12.430217943507614,0,1,1322117303,175979944,5,ok,
2,6,0.4,1000,2,2,6,1,7,-13.57101127689657,0,1,1322117303,175979944,6,ok,
2,6,0.4,1000,2,2,7,1,6,-13.57101127689657,0,1,1322117303,175979944,7,ok,
2,6,0.4,1000,2,2,8,1,3,-13.571011276897025,0,1,1322117303,175979944,8,ok,
2,6,0.4,1000,2,2,9,1,0,-13.571011276897593,0,1,1322117303,175979944,9,ok,
2,6,0.4,1000,2,2,10,1,2,-13.571011276897707,0,1,1322117303,175979944,10,ok,
3,6,0.4,1000,1,1,1,0,0,-1643.9916218648598,1,1,323153948,70985653,1,ok,
3,6,0.4,1000,1,1,2,1,1,-1647.0625598953297,0,1,323153948,70985653,2,ok,
3,6,0.4,1000,1,1,3,1,0,-1647.0625598953325,0,1,323153948,70985653,3,ok,
3,6,0.4,1000,1,1,4,2,1,-1650.2844674034623,0,1,323153948,70985653,4,ok,
