run_id,algorithm,d,density,n_samples,ds,dp,runtime_sec,graph_seed,noise_seed,status,error_message
16,ges,5,0.5,5000,0.0,0.0,0.02178688906133175,4077275035,3042982108,ok,
16,boss,5,0.5,5000,0.0,0.0,0.011337974108755589,4077275035,3042982108,ok,
17,pc,5,0.5,5000,1.0,0.0,0.012256190879270434,2463133066,991802846,ok,
17,ges,5,0.5,5000,2.0,1.0,0.01585836918093264,2463133066,991802846,ok,
17,boss,5,0.5,5000,0.0,0.0,0.012508344138041139,2463133066,991802846,ok,
18,pc,5,0.5,5000,1.0,0.0,0.020190164912492037,3186488703,617724839,ok,
18,ges,5,0.5,5000,0.0,0.0,0.019643263891339302,3186488703,617724839,ok,
18,boss,5,0.5,5000,0.0,0.0,0.011977832997217774,3186488703,617724839,ok,
19,pc,5,0.5,5000,0.0,0.0,0.013609369983896613,247112920,3216500339,ok,
19,ges,5,0.5,5000,0.0,0.0,0.022608454106375575,247112920,3216500339,ok,
19,boss,5,0.5,5000,0.0,0.0,0.012620414840057492,247112920,3216500339,ok,
20,pc,5,0.5,5000,1.0,1.0,0.014436641009524465,1044837916,2872165446,ok,
20,ges,5,0.5,5000,0.0,0.0,0.018155124969780445,1044837916,2872165446,ok,
20,boss,5,0.5,5000,0.0,0.0,0.013487448915839195,1044837916,2872165446,ok,
21,pc,5,0.5,5000,0.0,0.0,0.016389499884098768,2413135518,1844133084,ok,
21,ges,5,0.5,5000,0.0,0.0,0.02257608692161739,2413135518,1844133084,ok,
21,boss,5,0.5,5000,0.0,0.0,0.015258475905284286,2413135518,1844133084,ok,
22,pc,5,0.5,5000,0.0,0.0,0.008692895993590355,1953329877,587411014,ok,
22,ges,5,0.5,5000,0.0,0.0,0.011616033967584372,1953329877,587411014,ok,
22,boss,5,0.5,5000,0.0,0.0,0.0076042539440095425,1953329877,587411014,ok,
23,pc,5,0.5,5000,0.0,0.0,0.011397710070014,1309733607,2850499954,ok,
23,ges,5,0.5,5000,0.0,0.0,0.02056082710623741,1309733607,2850499954,ok,
23,boss,5,0.5,5000,0.0,0.0,0.010628009913489223,1309733607,2850499954,ok,
24,pc,5,0.5,5000,0.0,0.0,0.012094664154574275,1633139746,3221035418,ok,
24,ges,5,0.5,5000,0.0,0.0,0.01703361514955759,1633139746,3221035418,ok,
24,boss,5,0.5,5000,0.0,0.0,0.012138881022110581,1633139746,3221035418,ok,
25,pc,5,0.5,5000,1.0,3.0,0.02301181200891733,4067687265,704128332,ok,
25,ges,5,0.5,5000,1.0,3.0,0.02769382600672543,4067687265,704128332,ok,
25,boss,5,0.5,5000,0.0,0.0,0.010871120961382985,4067687265,704128332,ok,
26,pc,5,0.5,5000,2.0,0.0,0.00682631297968328,820925931,2960528416,ok,
26,ges,5,0.5,5000,0.0,0.0,0.010639270069077611,820925931,2960528416,ok,
26,boss,5,0.5,5000,0.0,0.0,0.006268444936722517,820925931,2960528416,ok,
27,pc,5,0.5,5000,0.0,0.0,0.014627306954935193,1093059336,1527449654,ok,
27,ges,5,0.5,5000,0.0,0.0,0.017153176944702864,1093059336,1527449654,ok,
27,boss,5,0.5,5000,0.0,0.0,0.01342377602122724,1093059336,1527449654,ok,
28,pc,5,0.5,5000,1.0,0.0,0.013168685138225555,3917042206,3930404521,ok,
28,ges,5,0.5,5000,1.0,0.0,0.018532418180257082,3917042206,3930404521,ok,
28,boss,5,0.5,5000,0.0,0.0,0.012799644144251943,3917042206,3930404521,ok,
29,pc,5,0.5,5000,0.0,0.0,0.011921692872419953,3968967027,3227838378,ok,
29,ges,5,0.5,5000,0.0,0.0,0.019307160982862115,3968967027,3227838378,ok,
29,boss,5,0.5,5000,0.0,0.0,0.011673786910250783,3968967027,3227838378,ok,
30,pc,5,0.5,5000,0.0,0.0,0.013768654083833098,207214900,1175666423,ok,
30,ges,5,0.5,5000,0.0,0.0,0.018806396052241325,207214900,1175666423,ok,
30,boss,5,0.5,5000,0.0,0.0,0.01298650004900992,207214900,1175666423,ok,
31,pc,5,0.5,5000,0.0,0.0,0.01213279808871448,2712748383,4028792364,ok,
31,ges,5,0.5,5000,0.0,0.0,0.016366048017516732,2712748383,4028792364,ok,
31,boss,5,0.5,5000,0.0,0.0,0.012008165009319782,2712748383,4028792364,ok,
32,pc,5,0.5,5000,1.0,0.0,0.012802880024537444,1105309529,108373861,ok,
32,ges,5,0.5,5000,0.0,0.0,0.019700095057487488,1105309529,108373861,ok,
32,boss,5,0.5,5000,0.0,0.0,0.01296923984773457,1105309529,108373861,ok,
33,pc,5,0.5,5000,1.0,0.0,0.012461208971217275,3007125899,793813096,ok,
33,ges,5,0.5,5000,2.0,1.0,0.01961136097088456,3007125899,793813096,ok,
33,boss,5,0.5,5000,0.0,0.0,0.013402280863374472,3007125899,793813096,ok,
34,pc,5,0.5,5000,0.0,0.0,0.012564783915877342,3788920810,1038965348,ok,
34,ges,5,0.5,5000,0.0,0.0,0.01947501115500927,3788920810,1038965348,ok,
34,boss,5,0.5,5000,0.0,0.0,0.012253664899617434,3788920810,1038965348,ok,
35,pc,5,0.5,5000,0.0,3.0,0.014295800123363733,543772522,3144260015,ok,
35,ges,5,0.5,5000,0.0,0.0,0.01618155394680798,543772522,3144260015,ok,
35,boss,5,0.5,5000,1.0,1.0,0.010944058187305927,543772522,3144260015,ok,
36,pc,5,0.5,5000,1.0,0.0,0.015894862823188305,881307350,2259874482,ok,
36,ges,5,0.5,5000,0.0,0.0,0.01759490603581071,881307350,2259874482,ok,
36,boss,5,0.5,5000,0.0,0.0,0.013521371874958277,881307350,2259874482,ok,
37,pc,5,0.5,5000,0.0,0.0,0.011958292918279767,4173313230,1994477188,ok,
37,ges,5,0.5,5000,0.0,0.0,0.01850046799518168,4173313230,1994477188,ok,
37,boss,5,0.5,5000,0.0,0.0,0.011750546982511878,4173313230,1994477188,ok,
38,pc,5,0.5,5000,0.0,0.0,0.0121762128546834,1272242394,955773411,ok,
38,ges,5,0.5,5000,0.0,0.0,0.016056721098721027,1272242394,955773411,ok,
38,boss,5,0.5,5000,0.0,0.0,0.011267598951235414,1272242394,955773411,ok,
39,pc,5,0.5,5000,0.0,0.0,0.01786616793833673,2122372269,3249001498,ok,
39,ges,5,0.5,5000,0.0,0.0,0.022277853917330503,2122372269,3249001498,ok,
39,boss,5,0.5,5000,0.0,0.0,0.017088769003748894,2122372269,3249001498,ok,
40,pc,5,0.5,5000,1.0,0.0,0.018249348970130086,3150885933,502968191,ok,
40,ges,5,0.5,5000,1.0,0.0,0.021102650091052055,3150885933,502968191,ok,
40,boss,5,0.5,5000,1.0,0.0,0.0186438939999789,3150885933,502968191,ok,
41,pc,5,0.5,5000,1.0,0.0,0.016533933114260435,2540833834,1062322451,ok,
41,ges,5,0.5,5000,0.0,0.0,0.022489234805107117,2540833834,1062322451,ok,
41,boss,5,0.5,5000,0.0,0.0,0.012790746986865997,2540833834,1062322451,ok,
42,pc,5,0.5,5000,0.0,0.0,0.01293777790851891,1574669183,3463291200,ok,
42,ges,5,0.5,5000,0.0,0.0,0.01683629211038351,1574669183,3463291200,ok,
42,boss,5,0.5,5000,0.0,0.0,0.011821232037618756,1574669183,3463291200,ok,
43,pc,5,0.5,5000,0.0,0.0,0.01337536284700036,3545871858,1937234107,ok,
43,ges,5,0.5,5000,0.0,0.0,0.020405403105542064,3545871858,1937234107,ok,
43,boss,5,0.5,5000,0.0,0.0,0.013020694954320788,3545871858,1937234107,ok,
44,pc,5,0.5,5000,0.0,0.0,0.015024524880573153,1065421513,3765903502,ok,
44,ges,5,0.5,5000,0.0,0.0,0.017225966090336442,1065421513,3765903502,ok,
44,boss,5,0.5,5000,0.0,0.0,0.013003041036427021,1065421513,3765903502,ok,
45,pc,5,0.5,5000,0.0,0.0,0.015154291177168489,3670802381,2584127649,ok,
45,ges,5,0.5,5000,0.0,0.0,0.022220100974664092,3670802381,2584127649,ok,
45,boss,5,0.5,5000,0.0,0.0,0.012936403974890709,3670802381,2584127649,ok,
46,pc,5,0.5,5000,0.0,0.0,0.014960868051275611,1795798836,3391068436,ok,
46,ges,5,0.5,5000,0.0,0.0,0.018039140850305557,1795798836,3391068436,ok,
46,boss,5,0.5,5000,1.0,0.0,0.01468901801854372,1795798836,3391068436,ok,
47,pc,5,0.5,5000,0.0,0.0,0.01166599802672863,1691948112,804890927,ok,
47,ges,5,0.5,5000,0.0,0.0,0.018890108913183212,1691948112,804890927,ok,
47,boss,5,0.5,5000,0.0,0.0,0.010297477012500167,1691948112,804890927,ok,
48,pc,5,0.5,5000,0.0,0.0,0.012030781013891101,4082214894,1358162578,ok,
48,ges,5,0.5,5000,0.0,0.0,0.01669468590989709,4082214894,1358162578,ok,
48,boss,5,0.5,5000,0.0,0.0,0.01213162299245596,4082214894,1358162578,ok,
49,pc,5,0.5,5000,0.0,0.0,0.011404288001358509,2960151773,1617940171,ok,
49,ges,5,0.5,5000,0.0,0.0,0.015820733970031142,2960151773,1617940171,ok,
49,boss,5,0.5,5000,0.0,0.0,0.011016988195478916,2960151773,1617940171,ok,
0,pc,5,0.5,10000,1.0,0.0,0.007654431974515319,4176898140,2122569425,ok,
0,ges,5,0.5,10000,0.0,0.0,0.011221056105569005,4176898140,2122569425,ok,
0,boss,5,0.5,10000,0.0,0.0,0.0065866271033883095,4176898140,2122569425,ok,
1,pc,5,0.5,10000,0.0,0.0,0.01621430483646691,2445661190,2029230417,ok,
1,ges,5,0.5,10000,0.0,0.0,0.021554564125835896,2445661190,2029230417,ok,
1,boss,5,0.5,10000,0.0,0.0,0.015426411060616374,2445661190,2029230417,ok,
2,pc,5,0.5,10000,0.0,0.0,0.01235783495940268,3794600487,3532465247,ok,
2,ges,5,0.5,10000,0.0,0.0,0.017321375897154212,3794600487,3532465247,ok,
2,boss,5,0.5,10000,0.0,0.0,0.012260593939572573,3794600487,3532465247,ok,
3,pc,5,0.5,10000,1.0,4.0,0.006796710891649127,2315277532,743847669,ok,
3,ges,5,0.5,10000,0.0,0.0,0.010926577961072326,2315277532,743847669,ok,
3,boss,5,0.5,10000,0.0,0.0,0.006259057903662324,2315277532,743847669,ok,
4,pc,5,0.5,10000,0.0,0.0,0.015832976903766394,1456010954,3657104155,ok,
4,ges,5,0.5,10000,0.0,0.0,0.02574186702258885,1456010954,3657104155,ok,
4,boss,5,0.5,10000,0.0,0.0,0.01455543888732791,1456010954,3657104155,ok,
5,pc,5,0.5,10000,0.0,0.0,0.012057028943672776,4191634531,3818424756,ok,
5,ges,5,0.5,10000,0.0,0.0,0.016187353990972042,4191634531,3818424756,ok,
5,boss,5,0.5,10000,0.0,0.0,0.012234692927449942,4191634531,3818424756,ok,
6,pc,5,0.5,10000,0.0,0.0,0.011241396889090538,4124781760,324351786,ok,
6,ges,5,0.5,10000,2.0,2.0,0.026389213977381587,4124781760,324351786,ok,
6,boss,5,0.5,10000,0.0,0.0,0.011522545013576746,4124781760,324351786,ok,
7,pc,5,0.5,10000,0.0,0.0,0.015367664163932204,1805304610,40331329,ok,
7,ges,5,0.5,10000,0.0,0.0,0.017291733995079994,1805304610,40331329,ok,
7,boss,5,0.5,10000,0.0,0.0,0.013070037821307778,1805304610,40331329,ok,
8,pc,5,0.5,10000,0.0,0.0,0.011763336136937141,286391688,1257364443,ok,
8,ges,5,0.5,10000,0.0,0.0,0.021376163000240922,286391688,1257364443,ok,
8,boss,5,0.5,10000,0.0,0.0,0.01083840080536902,286391688,1257364443,ok,
9,pc,5,0.5,10000,0.0,0.0,0.0140238581225276,2486932094,1721185670,ok,
9,ges,5,0.5,10000,0.0,0.0,0.017222527880221605,2486932094,1721185670,ok,
9,boss,5,0.5,10000,0.0,0.0,0.012509140186011791,2486932094,1721185670,ok,
10,pc,5,0.5,10000,0.0,0.0,0.01387048582546413,1749941020,4168048463,ok,
10,ges,5,0.5,10000,0.0,0.0,0.017746658995747566,1749941020,4168048463,ok,
10,boss,5,0.5,10000,0.0,0.0,0.013422942021861672,1749941020,4168048463,ok,
11,pc,5,0.5,10000,1.0,1.0,0.012983853928744793,4286166323,306697587,ok,
11,ges,5,0.5,10000,1.0,1.0,0.01618476794101298,4286166323,306697587,ok,
11,boss,5,0.5,10000,1.0,1.0,0.013655486050993204,4286166323,306697587,ok,
12,pc,5,0.5,10000,0.0,0.0,0.013236934086307883,1495338977,3355680561,ok,
12,ges,5,0.5,10000,0.0,0.0,0.018943761941045523,1495338977,3355680561,ok,
12,boss,5,0.5,10000,0.0,0.0,0.012243384961038828,1495338977,3355680561,ok,
13,pc,5,0.5,10000,0.0,0.0,0.013995233923196793,1553115636,2041934626,ok,
13,ges,5,0.5,10000,0.0,0.0,0.02286467095836997,1553115636,2041934626,ok,
13,boss,5,0.5,10000,0.0,0.0,0.01304949400946498,1553115636,2041934626,ok,
14,pc,5,0.5,10000,0.0,0.0,0.013356762938201427,2219893487,557802540,ok,
14,ges,5,0.5,10000,0.0,0.0,0.017149304039776325,2219893487,557802540,ok,
14,boss,5,0.5,10000,0.0,0.0,0.012016558088362217,2219893487,557802540,ok,
15,pc,5,0.5,10000,0.0,0.0,0.01256371196359396,1933010277,1572302952,ok,
15,ges,5,0.5,10000,0.0,0.0,0.01598852197639644,1933010277,1572302952,ok,
15,boss,5,0.5,10000,0.0,0.0,0.012191548943519592,1933010277,1572302952,ok,
16,pc,5,0.5,10000,0.0,0.0,0.009097015019506216,1773368278,1635959085,ok,
16,ges,5,0.5,10000,4.0,2.0,0.01418347517028451,1773368278,1635959085,ok,
16,boss,5,0.5,10000,0.0,0.0,0.008110197959467769,1773368278,1635959085,ok,
17,pc,5,0.5,10000,0.0,0.0,0.013011416886001825,11452542,1046135922,ok,
17,ges,5,0.5,10000,0.0,0.0,0.019367682980373502,11452542,1046135922,ok,
17,boss,5,0.5,10000,0.0,0.0,0.012558960122987628,11452542,1046135922,ok,
18,pc,5,0.5,10000,0.0,0.0,0.011877723969519138,2975286133,1264282710,ok,
18,ges,5,0.5,10000,0.0,0.0,0.017936822026968002,2975286133,1264282710,ok,
18,boss,5,0.5,10000,0.0,0.0,0.01119629479944706,2975286133,1264282710,ok,
19,pc,5,0.5,10000,1.0,2.0,0.01608674298040569,4250317179,1803537645,ok,
19,ges,5,0.5,10000,0.0,0.0,0.018008589977398515,4250317179,1803537645,ok,
19,boss,5,0.5,10000,0.0,0.0,0.01306875585578382,4250317179,1803537645,ok,
20,pc,5,0.5,10000,0.0,0.0,0.01503094588406384,1555682487,4132881220,ok,
20,ges,5,0.5,10000,0.0,0.0,0.019700581906363368,1555682487,4132881220,ok,
20,boss,5,0.5,10000,0.0,0.0,0.01354329101741314,1555682487,4132881220,ok,
21,pc,5,0.5,10000,0.0,0.0,0.011870572110638022,858354206,1970791136,ok,
21,ges,5,0.5,10000,0.0,0.0,0.019251927034929395,858354206,1970791136,ok,
21,boss,5,0.5,10000,0.0,0.0,0.011360398028045893,858354206,1970791136,ok,
22,pc,5,0.5,10000,0.0,0.0,0.011925186961889267,3465899660,4080798802,ok,
22,ges,5,0.5,10000,0.0,0.0,0.01646378613077104,3465899660,4080798802,ok,
22,boss,5,0.5,10000,0.0,0.0,0.011154207866638899,3465899660,4080798802,ok,
23,pc,5,0.5,10000,0.0,0.0,0.012251073028892279,3996475763,131134247,ok,
23,ges,5,0.5,10000,0.0,0.0,0.01612131390720606,3996475763,131134247,ok,
23,boss,5,0.5,10000,0.0,0.0,0.012005154974758625,3996475763,131134247,ok,
24,pc,5,0.5,10000,0.0,0.0,0.015131745021790266,2156423277,283941397,ok,
24,ges,5,0.5,10000,0.0,0.0,0.022579809883609414,2156423277,283941397,ok,
24,boss,5,0.5,10000,0.0,0.0,0.014698089100420475,2156423277,283941397,ok,
25,pc,5,0.5,10000,0.0,0.0,0.01328235911205411,1829121529,119468406,ok,
25,ges,5,0.5,10000,0.0,0.0,0.01655482081696391,1829121529,119468406,ok,
25,boss,5,0.5,10000,0.0,0.0,0.012514617992565036,1829121529,119468406,ok,
26,pc,5,0.5,10000,0.0,0.0,0.015049531124532223,1217031107,2860210441,ok,
26,ges,5,0.5,10000,0.0,0.0,0.017773583997040987,1217031107,2860210441,ok,
26,boss,5,0.5,10000,0.0,0.0,0.01371458312496543,1217031107,2860210441,ok,
27,pc,5,0.5,10000,0.0,0.0,0.013256523991003633,3624180251,945892204,ok,
27,ges,5,0.5,10000,0.0,0.0,0.018243032041937113,3624180251,945892204,ok,
27,boss,5,0.5,10000,0.0,0.0,0.013194589177146554,3624180251,945892204,ok,
28,pc,5,0.5,10000,0.0,0.0,0.01202047592960298,1752495920,2475705826,ok,
28,ges,5,0.5,10000,0.0,0.0,0.017344916937872767,1752495920,2475705826,ok,
28,boss,5,0.5,10000,0.0,0.0,0.011099480092525482,1752495920,2475705826,ok,
29,pc,5,0.5,10000,0.0,0.0,0.011684674071148038,3312278216,3416071539,ok,
29,ges,5,0.5,10000,0.0,0.0,0.016038009896874428,3312278216,3416071539,ok,
29,boss,5,0.5,10000,0.0,0.0,0.011587833985686302,3312278216,3416071539,ok,
30,pc,5,0.5,10000,0.0,0.0,0.011925559025257826,4277262590,1425129927,ok,
30,ges,5,0.5,10000,0.0,0.0,0.017727037891745567,4277262590,1425129927,ok,
30,boss,5,0.5,10000,0.0,0.0,0.011047125095501542,4277262590,1425129927,ok,
31,pc,5,0.5,10000,0.0,0.0,0.012267041951417923,2357105565,1055176795,ok,
31,ges,5,0.5,10000,0.0,0.0,0.01637526392005384,2357105565,1055176795,ok,
31,boss,5,0.5,10000,0.0,0.0,0.011992970015853643,2357105565,1055176795,ok,
32,pc,5,0.5,10000,0.0,0.0,0.015191334998235106,27211051,3115606157,ok,
32,ges,5,0.5,10000,0.0,0.0,0.02199803595431149,27211051,3115606157,ok,
32,boss,5,0.5,10000,0.0,0.0,0.014322217088192701,27211051,3115606157,ok,
33,pc,5,0.5,10000,1.0,2.0,0.015132667031139135,1976643177,2043965457,ok,
33,ges,5,0.5,10000,0.0,0.0,0.010730426060035825,1976643177,2043965457,ok,
33,boss,5,0.5,10000,1.0,0.0,0.006952870870009065,1976643177,2043965457,ok,
34,pc,5,0.5,10000,0.0,0.0,0.01180907990783453,2203877144,640852696,ok,
34,ges,5,0.5,10000,0.0,0.0,0.01666065212339163,2203877144,640852696,ok,
34,boss,5,0.5,10000,1.0,0.0,0.013991818996146321,2203877144,640852696,ok,
35,pc,5,0.5,10000,1.0,1.0,0.013391640037298203,3123263121,375573918,ok,
35,ges,5,0.5,10000,1.0,1.0,0.016363246133551,3123263121,375573918,ok,
35,boss,5,0.5,10000,1.0,1.0,0.01340342196635902,3123263121,375573918,ok,
36,pc,5,0.5,10000,0.0,0.0,0.014551598113030195,291432771,3166110308,ok,
36,ges,5,0.5,10000,0.0,0.0,0.017435384215787053,291432771,3166110308,ok,
36,boss,5,0.5,10000,0.0,0.0,0.013604301027953625,291432771,3166110308,ok,
37,pc,5,0.5,10000,0.0,0.0,0.012026130920276046,1632011779,3695442838,ok,
37,ges,5,0.5,10000,0.0,0.0,0.017176751978695393,1632011779,3695442838,ok,
37,boss,5,0.5,10000,0.0,0.0,0.012176902033388615,1632011779,3695442838,ok,
38,pc,5,0.5,10000,0.0,0.0,0.011495450977236032,3548844881,3824076006,ok,
38,ges,5,0.5,10000,0.0,0.0,0.01587177300825715,3548844881,3824076006,ok,
38,boss,5,0.5,10000,0.0,0.0,0.011675766902044415,3548844881,3824076006,ok,
39,pc,5,0.5,10000,1.0,0.0,0.01260419120080769,841390236,2190815604,ok,
39,ges,5,0.5,10000,2.0,4.0,0.019250799203291535,841390236,2190815604,ok,
39,boss,5,0.5,10000,0.0,0.0,0.012909922981634736,841390236,2190815604,ok,
40,pc,5,0.5,10000,1.0,0.0,0.01468676794320345,4114669683,659082342,ok,
40,ges,5,0.5,10000,0.0,0.0,0.021480506053194404,4114669683,659082342,ok,
40,boss,5,0.5,10000,0.0,0.0,0.013417787151411176,4114669683,659082342,ok,
41,pc,5,0.5,10000,0.0,0.0,0.012790543958544731,3590816636,969191204,ok,
41,ges,5,0.5,10000,0.0,0.0,0.01680965698324144,3590816636,969191204,ok,
41,boss,5,0.5,10000,0.0,0.0,0.01250608591362834,3590816636,969191204,ok,
42,pc,5,0.5,10000,0.0,0.0,0.01164475898258388,1286987672,1947870270,ok,
42,ges,5,0.5,10000,0.0,0.0,0.016006927005946636,1286987672,1947870270,ok,
42,boss,5,0.5,10000,0.0,0.0,0.011560735991224647,1286987672,1947870270,ok,
43,pc,5,0.5,10000,0.0,0.0,0.013850339921191335,2115548313,3658699559,ok,
43,ges,5,0.5,10000,0.0,0.0,0.01762006594799459,2115548313,3658699559,ok,
43,boss,5,0.5,10000,0.0,0.0,0.013425462879240513,2115548313,3658699559,ok,
44,pc,5,0.5,10000,0.0,0.0,0.012383604887872934,3612469875,2792576648,ok,
44,ges,5,0.5,10000,0.0,0.0,0.018621379043906927,3612469875,2792576648,ok,
44,boss,5,0.5,10000,0.0,0.0,0.011824883054941893,3612469875,2792576648,ok,
45,pc,5,0.5,10000,0.0,0.0,0.017956360010430217,1933626890,1177709911,ok,
45,ges,5,0.5,10000,0.0,0.0,0.022578221978619695,1933626890,1177709911,ok,
45,boss,5,0.5,10000,0.0,0.0,0.017378106946125627,1933626890,1177709911,ok,
46,pc,5,0.5,10000,0.0,0.0,0.012683298205956817,1162871082,3246731742,ok,
46,ges,5,0.5,10000,0.0,0.0,0.019086313899606466,1162871082,3246731742,ok,
46,boss,5,0.5,10000,0.0,0.0,0.012241078075021505,1162871082,3246731742,ok,
47,pc,5,0.5,10000,0.0,0.0,0.012270511128008366,1574221847,1870201311,ok,
47,ges,5,0.5,10000,0.0,0.0,0.01622841600328684,1574221847,1870201311,ok,
47,boss,5,0.5,10000,0.0,0.0,0.011959794908761978,1574221847,1870201311,ok,
48,pc,5,0.5,10000,0.0,0.0,0.013258886989206076,1275075938,4220939003,ok,
48,ges,5,0.5,10000,0.0,0.0,0.017945955973118544,1275075938,4220939003,ok,
48,boss,5,0.5,10000,0.0,0.0,0.012995261000469327,1275075938,4220939003,ok,
49,pc,5,0.5,10000,0.0,0.0,0.009006771957501769,1739182042,1841369033,ok,
49,ges,5,0.5,10000,0.0,0.0,0.011945439968258142,1739182042,1841369033,ok,
49,boss,5,0.5,10000,0.0,0.0,0.0077821321319788694,1739182042,1841369033,ok,
0,pc,5,0.8,20,4.0,4.0,0.012942903907969594,3742362285,3595730937,ok,
0,ges,5,0.8,20,1.0,0.0,0.022054313216358423,3742362285,3595730937,ok,
0,boss,5,0.8,20,5.0,0.0,0.01130322995595634,3742362285,3595730937,ok,
1,pc,5,0.8,20,5.0,1.0,0.013001564890146255,541450844,62455830,ok,
1,ges,5,0.8,20,3.0,1.0,0.01777055417187512,541450844,62455830,ok,
1,boss,5,0.8,20,3.0,2.0,0.012684401124715805,541450844,62455830,ok,
2,pc,5,0.8,20,7.0,0.0,0.0136977459769696,3723323973,3084736843,ok,
2,ges,5,0.8,20,7.0,2.0,0.009829056914895773,3723323973,3084736843,ok,
2,boss,5,0.8,20,5.0,2.0,0.004861382069066167,3723323973,3084736843,ok,
3,pc,5,0.8,20,4.0,3.0,0.01365062897093594,3960838651,1711451878,ok,
3,ges,5,0.8,20,1.0,5.0,0.024250051006674767,3960838651,1711451878,ok,
3,boss,5,0.8,20,4.0,0.0,0.012069419026374817,3960838651,1711451878,ok,
4,pc,5,0.8,20,5.0,1.0,0.012061625020578504,927421545,2143228657,ok,
4,ges,5,0.8,20,4.0,7.0,0.01187097281217575,927421545,2143228657,ok,
4,boss,5,0.8,20,5.0,1.0,0.011132167186588049,927421545,2143228657,ok,
5,pc,5,0.8,20,4.0,4.0,0.013650434091687202,735239692,853950309,ok,
5,ges,5,0.8,20,3.0,6.0,0.010578188812360168,735239692,853950309,ok,
5,boss,5,0.8,20,3.0,0.0,0.011279340833425522,735239692,853950309,ok,
6,pc,5,0.8,20,5.0,2.0,0.012487283907830715,3061765696,3992221551,ok,
6,ges,5,0.8,20,6.0,4.0,0.014129026792943478,3061765696,3992221551,ok,
6,boss,5,0.8,20,5.0,4.0,0.004686793079599738,3061765696,3992221551,ok,
7,pc,5,0.8,20,7.0,0.0,0.013342911144718528,1209818153,857468802,ok,
7,ges,5,0.8,20,5.0,6.0,0.00995058799162507,1209818153,857468802,ok,
7,boss,5,0.8,20,4.0,2.0,0.012245164951309562,1209818153,857468802,ok,
8,pc,5,0.8,20,4.0,0.0,0.012526719132438302,3741652363,2411996526,ok,
8,ges,5,0.8,20,4.0,2.0,0.024992540944367647,3741652363,2411996526,ok,
8,boss,5,0.8,20,6.0,0.0,0.012890711892396212,3741652363,2411996526,ok,
9,pc,5,0.8,20,5.0,0.0,0.014075790997594595,2882336223,2565579916,ok,
9,ges,5,0.8,20,2.0,3.0,0.01970821782015264,2882336223,2565579916,ok,
9,boss,5,0.8,20,4.0,1.0,0.01046862406656146,2882336223,2565579916,ok,
10,pc,5,0.8,20,8.0,0.0,0.008706654887646437,3081879891,3686986444,ok,
10,ges,5,0.8,20,5.0,1.0,0.02192307007499039,3081879891,3686986444,ok,
10,boss,5,0.8,20,3.0,0.0,0.012300766073167324,3081879891,3686986444,ok,
11,pc,5,0.8,20,6.0,3.0,0.012055171886458993,374438610,2004317525,ok,
11,ges,5,0.8,20,3.0,3.0,0.013541140127927065,374438610,2004317525,ok,
11,boss,5,0.8,20,7.0,0.0,0.012157974066212773,374438610,2004317525,ok,
12,pc,5,0.8,20,6.0,0.0,0.01680642901919782,3529673408,3564355910,ok,
12,ges,5,0.8,20,3.0,0.0,0.017633793875575066,3529673408,3564355910,ok,
12,boss,5,0.8,20,4.0,2.0,0.013459431007504463,3529673408,3564355910,ok,
13,pc,5,0.8,20,5.0,0.0,0.01607153518125415,3613439398,2250118608,ok,
13,ges,5,0.8,20,3.0,4.0,0.017288775881752372,3613439398,2250118608,ok,
13,boss,5,0.8,20,4.0,0.0,0.022049929946660995,3613439398,2250118608,ok,
14,pc,5,0.8,20,5.0,0.0,0.013741838047280908,1079954182,4107426085,ok,
14,ges,5,0.8,20,4.0,0.0,0.01630187896080315,1079954182,4107426085,ok,
14,boss,5,0.8,20,5.0,0.0,0.01147620496340096,1079954182,4107426085,ok,
15,pc,5,0.8,20,5.0,0.0,0.013387128943577409,4026529901,3077807208,ok,
15,ges,5,0.8,20,2.0,1.0,0.019451039843261242,4026529901,3077807208,ok,
15,boss,5,0.8,20,7.0,0.0,0.01850486407056451,4026529901,3077807208,ok,
16,pc,5,0.8,20,5.0,0.0,0.012117154896259308,1872134923,3917462265,ok,
16,ges,5,0.8,20,6.0,0.0,0.017110075103119016,1872134923,3917462265,ok,
16,boss,5,0.8,20,4.0,0.0,0.010325503069907427,1872134923,3917462265,ok,
17,pc,5,0.8,20,5.0,1.0,0.01326676388271153,1317793248,4047407666,ok,
17,ges,5,0.8,20,3.0,3.0,0.017126034013926983,1317793248,4047407666,ok,
17,boss,5,0.8,20,5.0,1.0,0.011973364045843482,1317793248,4047407666,ok,
18,pc,5,0.8,20,6.0,0.0,0.022007629042491317,3125732600,3445621003,ok,
18,ges,5,0.8,20,3.0,3.0,0.020774835953488946,3125732600,3445621003,ok,
18,boss,5,0.8,20,6.0,3.0,0.011052343063056469,3125732600,3445621003,ok,
19,pc,5,0.8,20,6.0,1.0,0.010451901936903596,3090046983,525564609,ok,
19,ges,5,0.8,20,4.0,2.0,0.015161313116550446,3090046983,525564609,ok,
19,boss,5,0.8,20,6.0,5.0,0.013234416954219341,3090046983,525564609,ok,
20,pc,5,0.8,20,4.0,3.0,0.012602157890796661,445191177,534416759,ok,
20,ges,5,0.8,20,6.0,4.0,0.01892997999675572,445191177,534416759,ok,
20,boss,5,0.8,20,4.0,3.0,0.010657775914296508,445191177,534416759,ok,
